14878,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14900,"135790246812345,2016-07-12 23:17:31"
14903,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14913,"135790246812345,2016-07-12 23:18:07"
14916,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14934,"135790246812345,2016-07-12 23:19:43"
14937,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14962,"135790246812345,2016-07-12 23:21:22"
14965,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14974,"135790246812345,2016-07-12 23:21:27"
14977,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
14993,"135790246812345,2016-07-12 23:23:21"
14996,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15019,"135790246812345,2016-07-12 23:25:21"
15022,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15044,"135790246812345,2016-07-12 23:27:31"
15047,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15057,"135790246812345,2016-07-12 23:28:09"
15060,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15078,"135790246812345,2016-07-12 23:29:44"
15081,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15103,"135790246812345,2016-07-12 23:31:12"
15106,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
15115,"135790246812345,2016-07-12 23:31:17"
15118,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,20241) [1]:(28718,5000)"
19700,"135790246812345,2016-07-13 06:13:11"
19703,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19726,"135790246812345,2016-07-13 06:15:12"
19729,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19752,"135790246812345,2016-07-13 06:17:12"
19755,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19771,"135790246812345,2016-07-13 06:19:12"
19774,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19797,"135790246812345,2016-07-13 06:21:12"
19800,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19823,"135790246812345,2016-07-13 06:23:12"
19826,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19842,"135790246812345,2016-07-13 06:25:12"
19845,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19868,"135790246812345,2016-07-13 06:27:12"
19871,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19894,"135790246812345,2016-07-13 06:29:12"
19897,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19913,"135790246812345,2016-07-13 06:31:12"
19916,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19939,"135790246812345,2016-07-13 06:33:12"
19942,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19965,"135790246812345,2016-07-13 06:35:12"
19968,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
19984,"135790246812345,2016-07-13 06:37:12"
19987,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20010,"135790246812345,2016-07-13 06:39:12"
20013,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20036,"135790246812345,2016-07-13 06:41:13"
20039,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20055,"135790246812345,2016-07-13 06:43:13"
20058,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20081,"135790246812345,2016-07-13 06:45:13"
20084,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20106,"135790246812345,2016-07-13 06:47:03"
20109,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20118,"135790246812345,2016-07-13 06:47:08"
20121,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20137,"135790246812345,2016-07-13 06:49:13"
20140,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20163,"135790246812345,2016-07-13 06:51:13"
20166,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20188,"135790246812345,2016-07-13 06:53:13"
20191,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20210,"135790246812345,2016-07-13 06:55:11"
20213,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20235,"135790246812345,2016-07-13 06:57:11"
20238,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20260,"135790246812345,2016-07-13 06:59:28"
20263,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20270,"135790246812345,2016-07-13 07:00:58"
20273,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20285,"135790246812345,2016-07-13 07:01:33"
20288,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20304,"135790246812345,2016-07-13 07:03:12"
20307,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20326,"135790246812345,2016-07-13 07:04:41"
20329,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20343,"135790246812345,2016-07-13 07:05:16"
20346,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20355,"135790246812345,2016-07-13 07:05:21"
20358,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20374,"135790246812345,2016-07-13 07:07:12"
20377,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20402,"135790246812345,2016-07-13 07:09:26"
20405,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20410,"135790246812345,2016-07-13 07:09:31"
20413,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20432,"135790246812345,2016-07-13 07:11:28"
20435,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20451,"135790246812345,2016-07-13 07:13:14"
20454,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20470,"135790246812345,2016-07-13 07:15:13"
20473,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20495,"135790246812345,2016-07-13 07:17:17"
20498,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20507,"135790246812345,2016-07-13 07:17:22"
20510,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20526,"135790246812345,2016-07-13 07:19:14"
20529,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20552,"135790246812345,2016-07-13 07:21:14"
20555,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20577,"135790246812345,2016-07-13 07:23:21"
20581,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20597,"135790246812345,2016-07-13 07:25:14"
20600,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20623,"135790246812345,2016-07-13 07:27:14"
20626,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20648,"135790246812345,2016-07-13 07:29:24"
20652,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
20671,"135790246812345,2016-07-13 07:31:28"
20674,"[LBS not moved] count:40969 cur:(28718,40969) [0]:(28718,5692) [1]:(28718,5000)"
22130,"135790246812345,2016-07-13 07:49:33"
22133,"[LBS moved] count:13265 cur:(28692,40969) [0]:(28718,5692) [1]:(28718,5000)"
26303,"135790246812345,2016-07-13 08:45:37"
26306,"[LBS moved] count:20736 cur:(28730,13265) [0]:(28692,40969) [1]:(28718,5000)"
26457,"135790246812345,2016-07-13 08:47:52"
26460,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26483,"135790246812345,2016-07-13 08:49:43"
26486,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26502,"135790246812345,2016-07-13 08:51:44"
26505,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26528,"135790246812345,2016-07-13 08:53:44"
26531,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26554,"135790246812345,2016-07-13 08:55:43"
26557,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26573,"135790246812345,2016-07-13 08:57:44"
26576,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26599,"135790246812345,2016-07-13 08:59:44"
26602,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26625,"135790246812345,2016-07-13 09:01:44"
26628,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26644,"135790246812345,2016-07-13 09:03:44"
26647,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26670,"135790246812345,2016-07-13 09:05:44"
26673,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26696,"135790246812345,2016-07-13 09:07:44"
26699,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26715,"135790246812345,2016-07-13 09:09:44"
26718,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26741,"135790246812345,2016-07-13 09:11:44"
26744,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26767,"135790246812345,2016-07-13 09:13:44"
26770,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26786,"135790246812345,2016-07-13 09:15:44"
26789,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26812,"135790246812345,2016-07-13 09:17:44"
26815,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26838,"135790246812345,2016-07-13 09:19:44"
26841,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26857,"135790246812345,2016-07-13 09:21:44"
26860,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26883,"135790246812345,2016-07-13 09:23:45"
26886,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26909,"135790246812345,2016-07-13 09:25:45"
26912,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26928,"135790246812345,2016-07-13 09:27:45"
26931,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26954,"135790246812345,2016-07-13 09:29:45"
26957,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26980,"135790246812345,2016-07-13 09:31:45"
26983,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
26999,"135790246812345,2016-07-13 09:33:45"
27002,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27025,"135790246812345,2016-07-13 09:35:45"
27028,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27051,"135790246812345,2016-07-13 09:37:44"
27054,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27070,"135790246812345,2016-07-13 09:39:45"
27073,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27096,"135790246812345,2016-07-13 09:41:45"
27099,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27122,"135790246812345,2016-07-13 09:43:45"
27125,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27141,"135790246812345,2016-07-13 09:45:45"
27144,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27167,"135790246812345,2016-07-13 09:47:45"
27170,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27193,"135790246812345,2016-07-13 09:49:45"
27196,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27212,"135790246812345,2016-07-13 09:51:45"
27215,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27238,"135790246812345,2016-07-13 09:53:45"
27241,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27264,"135790246812345,2016-07-13 09:55:45"
27267,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27283,"135790246812345,2016-07-13 09:57:45"
27286,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27309,"135790246812345,2016-07-13 09:59:45"
27312,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27335,"135790246812345,2016-07-13 10:01:45"
27338,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27354,"135790246812345,2016-07-13 10:03:45"
27357,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27380,"135790246812345,2016-07-13 10:05:46"
27383,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27406,"135790246812345,2016-07-13 10:07:45"
27409,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27425,"135790246812345,2016-07-13 10:09:46"
27428,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27451,"135790246812345,2016-07-13 10:11:46"
27454,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27477,"135790246812345,2016-07-13 10:13:46"
27480,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27496,"135790246812345,2016-07-13 10:15:46"
27499,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27522,"135790246812345,2016-07-13 10:17:46"
27525,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27548,"135790246812345,2016-07-13 10:19:46"
27551,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27567,"135790246812345,2016-07-13 10:21:46"
27570,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27593,"135790246812345,2016-07-13 10:23:46"
27596,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27619,"135790246812345,2016-07-13 10:25:46"
27622,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27638,"135790246812345,2016-07-13 10:27:46"
27641,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27664,"135790246812345,2016-07-13 10:29:46"
27667,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27690,"135790246812345,2016-07-13 10:31:46"
27693,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27709,"135790246812345,2016-07-13 10:33:46"
27712,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27735,"135790246812345,2016-07-13 10:35:46"
27738,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27761,"135790246812345,2016-07-13 10:37:46"
27764,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27780,"135790246812345,2016-07-13 10:39:46"
27783,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27806,"135790246812345,2016-07-13 10:41:46"
27809,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27832,"135790246812345,2016-07-13 10:43:46"
27835,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27851,"135790246812345,2016-07-13 10:45:46"
27854,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27877,"135790246812345,2016-07-13 10:47:46"
27880,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27903,"135790246812345,2016-07-13 10:49:46"
27906,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27922,"135790246812345,2016-07-13 10:51:47"
27925,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27948,"135790246812345,2016-07-13 10:53:46"
27951,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27974,"135790246812345,2016-07-13 10:55:46"
27977,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
27993,"135790246812345,2016-07-13 10:57:47"
27996,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28019,"135790246812345,2016-07-13 10:59:46"
28022,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28045,"135790246812345,2016-07-13 11:01:46"
28048,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28064,"135790246812345,2016-07-13 11:03:47"
28067,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28090,"135790246812345,2016-07-13 11:05:46"
28093,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28115,"135790246812345,2016-07-13 11:07:46"
28119,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28135,"135790246812345,2016-07-13 11:09:47"
28138,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28161,"135790246812345,2016-07-13 11:11:47"
28164,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28186,"135790246812345,2016-07-13 11:13:48"
28190,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28206,"135790246812345,2016-07-13 11:15:47"
28209,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28232,"135790246812345,2016-07-13 11:17:47"
28235,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28257,"135790246812345,2016-07-13 11:19:49"
28261,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28277,"135790246812345,2016-07-13 11:21:47"
28280,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28303,"135790246812345,2016-07-13 11:23:47"
28306,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28328,"135790246812345,2016-07-13 11:25:50"
28332,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28348,"135790246812345,2016-07-13 11:27:47"
28351,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28374,"135790246812345,2016-07-13 11:29:47"
28377,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28399,"135790246812345,2016-07-13 11:31:51"
28403,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28419,"135790246812345,2016-07-13 11:33:48"
28422,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28445,"135790246812345,2016-07-13 11:35:48"
28448,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28470,"135790246812345,2016-07-13 11:37:52"
28474,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28490,"135790246812345,2016-07-13 11:39:48"
28493,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28516,"135790246812345,2016-07-13 11:41:48"
28519,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28541,"135790246812345,2016-07-13 11:43:53"
28545,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28561,"135790246812345,2016-07-13 11:45:48"
28564,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28587,"135790246812345,2016-07-13 11:47:48"
28590,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28612,"135790246812345,2016-07-13 11:49:55"
28616,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28632,"135790246812345,2016-07-13 11:51:48"
28635,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28658,"135790246812345,2016-07-13 11:53:48"
28661,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28683,"135790246812345,2016-07-13 11:55:57"
28687,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28703,"135790246812345,2016-07-13 11:57:48"
28706,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28729,"135790246812345,2016-07-13 11:59:48"
28732,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28754,"135790246812345,2016-07-13 12:01:58"
28758,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28774,"135790246812345,2016-07-13 12:03:48"
28777,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28800,"135790246812345,2016-07-13 12:05:48"
28803,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28825,"135790246812345,2016-07-13 12:08:00"
28829,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28845,"135790246812345,2016-07-13 12:09:48"
