ÎÄ¼þÃû,°æ±¾ºÅ£¨×îºóÒ»Ìõ°æ±¾ºÅ¼ÇÂ¼£©,IMEI,¿ªÊ¼Ê±¼ä,½áÊøÊ±¼ä,start¸öÊý,drv_start¸öÊý,period¸öÊý,stop¸öÊý,stop_1¸öÊý,stop_all¸öÊý,stop_hold¸öÊý,stop_2¸öÊý,stop_pos¸öÊý,stop_ack¸öÊý,time_finish¸öÊý,AGPS¿ªÊ¼¸öÊý,AGPS³É¹¦¸öÊý,AGPSÊ§°Ü¸öÊý,ËùÓÐ¶¨Î»ºÄÊ±
C:\Users\chuan.wang\Desktop\çº¢0824.log,bb[MXT535-V100C001B007s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[],866888020211950,2016-08-24 00:17:54,2016-08-24 09:35:11,390,48,342,32,31,0,0,0,1,0,43,2,3,0
C:\Users\chuan.wang\Desktop\866888020231222 0823.log,bb[MXT535-BD-V100C001B008T001] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[MXT535BD_BLE_V1.0.8],866888020231222,2016-08-23 00:27:39,2016-08-24 00:08:00,1505,651,854,39,27,0,0,1,6,5,647,13,14,0,"[9, 9, 9, 11, 9, 9, 9, 10, 9, 10, 10, 10, 9, 9, 10, 9, 9, 9, 9, 9, 9, 10, 9, 9, 10, 10, 10, 10, 9, 9, 9, 9, 10, 10, 10, 10, 9, 10, 9, 11, 9, 9, 10, 10, 10, 9, 9, 10, 10, 9, 9, 10, 10, 11, 10, 10, 10, 10, 11, 10, 10, 10, 10, 11, 10, 11, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 16, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 13, 11, 10, 10, 10, 9, 10, 10, 10, 26, 10, 10, 10, 10, 9, 9, 9, 10, 10, 9, 9, 10, 11, 10, 10, 10, 10, 10, 9, 9, 10, 9, 10, 10, 10, 9, 9, 10, 9, 9, 10, 9, 10, 10, 10, 9, 9, 9, 9, 9, 9, 10, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 13, 9, 9, 9, 10, 10, 9, 9, 9, 10, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12, 12, 10, 10, 10, 10, 10, 12, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 11, 10, 10, 10, 11, 10, 9, 9, 10, 10, 10, 10, 10, 9, 12, 10, 12, 12, 10, 29, 29, 29, 29, 29, 29, 29, 29, 29, 26, 9, 10, 10, 10, 12, 9, 10, 10, 9, 9, 10, 9, 9, 9, 9, 9, 10, 9, 10, 9, 9, 9, 21, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 12, 10, 10, 10, 9, 9, 10, 9, 10, 9, 10, 9, 12, 12, 9, 10, 10, 10, 9, 10, 10, 10, 10, 12, 10, 12, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 12, 12, 12, 12, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 9, 9, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 9, 10, 9, 9, 10, 9, 9, 10, 10, 9, 9, 10, 12, 9, 9, 9, 9, 9, 9, 11, 9, 9, 9, 9, 10, 10, 9, 9, 9, 10, 9, 10, 10, 11, 10, 10, 11, 10, 11, 10, 10, 10, 10, 11, 12, 10, 12, 12, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 11, 10, 10, 11, 10, 10, 10, 12, 11, 12, 11, 12, 11, 12, 11, 11, 12, 12, 14, 13, 13, 12, 13, 13, 13, 11, 14, 11, 10, 12, 10, 9, 10, 12, 12, 10, 10, 11, 10, 10, 12, 10, 10, 12, 10, 12, 12, 12, 11, 10, 10, 10, 11, 12, 12, 11, 12, 11, 11, 12, 11, 11, 10, 10, 10, 10, 10, 10, 13, 16, 11, 11, 13, 13, 10, 10, 10, 10, 10, 12, 10, 11, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10, 10, 10, 10, 23, 10, 9, 10, 35, 12, 14, 14, 18, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 13, 12, 13, 11, 12, 12, 29]"
C:\Users\chuan.wang\Desktop\866888020231222 0823.log,bb[MXT535-BD-V100C001B008T001] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[MXT535BD_BLE_V1.0.8],866888020231222,2016-08-23 00:27:39,2016-08-24 00:08:00,1505,651,854,39,27,0,0,1,6,5,647,13,14,0,
C:\Users\chuan.wang\Desktop\WIFI¶¨Î»¾«¶ÈÆÀ¹À¹¤¾ß\log\WIFIÊµ²âÊý¾Ý_xsk0902.log,bb[MXT1501S-V100C001B002s] gnss[FW Ver:MXT535S-V300C001B002E5278] bt[none],135790246812345,2016-09-02 09:21:19,2016-09-02 11:28:06,111,55,56,8,6,1,0,0,0,1,53,1,1,0,
C:\Users\chuan.wang\Desktop\866888020231412_0912_·Éµã.log,bb[MXT535-BD-V100C001B009T001] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[],866888020231412,2016-09-12 07:09:10,2016-09-12 11:12:05,237,89,148,5,2,0,0,1,2,0,88,1,2,0,
D:\log\srv_logs\E9_0813.log,bb[MXT535-V100C001B007s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[MXT535BD_BLE_V1.0.8],866888020099116,2016-08-13 00:26:47,2016-08-14 00:22:12,984,118,866,61,56,0,0,5,0,0,106,7,6,5,
D:\log\srv_logs\ºì0830.log,bb[MXT535-V100C001B007s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[],866888020211950,2016-08-30 07:19:46,2016-08-30 22:37:58,354,101,253,76,74,1,0,0,1,0,95,1,6,0,"[50, 11, 9, 13, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 299, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 50, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 11, 14, 29, 29, 29, 29, 29, 29, 17, 10, 10, 10, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 31, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 74, 14, 10, 10, 15, 77, 14, 29, 29, 29]"
D:\log\srv_logs\ºì0831.log,bb[MXT535-V100C001B007s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[],866888020211950,2016-08-31 07:03:56,2016-08-31 12:57:15,278,61,217,30,30,0,0,0,0,0,59,1,2,0,"[29, 15, 11, 9, 34, 32, 13, 43, 19, 18, 19, 22, 25, 20, 13, 11, 14, 10, 11, 29, 38, 17, 15, 14, 31, 29, 70, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 12, 29, 12, 23, 29, 22]"
C:\Users\chuan.wang\Desktop\cardone_20161018.log,bb[MXT1501S-V100C001B004E001] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],867478020006672,2016-10-18 00:22:13,2016-10-19 00:06:20,297,17,280,16,2,8,3,0,3,0,16,6,0,0,"[29, 299, 299, 205, 59, 59, 59, 69, 67, 89, 89, 89, 89, 89, 89, 29]"
C:\Users\chuan.wang\Desktop\ÐÂºì1129.txt,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456776543213,2016-11-29 16:10:07,2016-11-30 00:13:26,75,11,64,10,1,2,0,2,5,0,16,7,7,3,"[28, 65, 38, 9, 9, 9, 9, 9, 29, 24, 9, 199, 272, 299, 299, 29]"
C:\Users\chuan.wang\Desktop\ÐÂºì1129.txt,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456776543213,2016-11-29 16:10:07,2016-11-30 00:13:26,75,11,64,10,1,2,0,2,5,0,16,7,7,3,"[28, 65, 38, 9, 9, 9, 9, 9, 29, 24, 9, 199, 272, 299, 299, 29]"
C:\Users\chuan.wang\Desktop\ÐÂ°×1129.txt,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-11-29 18:02:10,2016-11-30 00:18:46,206,21,185,4,3,0,0,1,0,0,21,1,1,1,"[43, 29, 29, 40, 10, 10, 13, 17, 10, 10, 12, 10, 10, 13, 18, 15, 12, 13, 17, 13, 29]"
C:\Users\chuan.wang\Desktop\ÐÂ°×1130.txt,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-11-30 00:19:46,2016-11-30 09:05:15,283,25,258,4,4,0,0,0,0,0,25,1,1,0,"[29, 77, 12, 11, 11, 14, 18, 18, 12, 10, 10, 28, 23, 15, 22, 15, 12, 16, 12, 39, 12, 40, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\ÐÂºì1130.log,None,123456776543213,2016-11-30 00:14:26,2016-11-30 18:58:17,65,16,49,17,17,0,0,0,0,0,17,1,0,2,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\ÐÂºì1201.log,None,123456776543213,2016-12-01 07:27:19,2016-12-01 09:11:41,48,17,31,17,17,0,0,0,0,0,17,1,0,0,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\ÐÂ°×1130.log,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-11-30 00:19:46,2016-12-01 00:18:15,588,51,537,12,6,0,0,0,5,1,57,8,7,1,"[29, 77, 12, 11, 11, 14, 18, 18, 12, 10, 10, 28, 23, 15, 22, 15, 12, 16, 12, 39, 12, 40, 29, 29, 29, 26, 94, 9, 29, 11, 11, 26, 9, 28, 9, 43, 10, 29, 13, 12, 10, 12, 10, 10, 34, 10, 10, 10, 16, 10, 12, 18, 14, 64, 12, 13, 29]"
C:\Users\chuan.wang\Desktop\ÐÂ°×1201.log,bb[MXT1608S-V100C001B001s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-12-01 00:19:15,2016-12-01 09:08:45,285,24,261,5,4,0,0,1,0,0,24,1,1,0,"[29, 21, 17, 14, 34, 14, 17, 23, 18, 20, 19, 19, 29, 36, 11, 10, 18, 10, 10, 14, 18, 29, 29, 13]"
C:\Users\chuan.wang\Desktop\T2_1215.txt,bb[MXT1608S-V100C001B002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237005,2016-12-15 00:21:26,2016-12-16 00:20:12,558,85,473,16,9,3,0,1,2,1,84,6,6,2,"[25, 10, 13, 13, 11, 15, 12, 11, 14, 12, 14, 15, 15, 12, 45, 14, 29, 45, 11, 14, 11, 29, 29, 29, 29, 68, 29, 89, 10, 35, 23, 21, 17, 10, 13, 17, 18, 14, 14, 10, 12, 15, 12, 14, 12, 10, 10, 10, 11, 10, 10, 10, 11, 10, 13, 12, 12, 10, 11, 11, 11, 10, 13, 29, 44, 10, 29, 13, 13, 10, 44, 20, 73, 16, 19, 29, 89, 44, 17, 17, 17, 10, 35, 89]"
C:\Users\chuan.wang\Desktop\T2_1215.txt,bb[MXT1608S-V100C001B002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237005,2016-12-15 00:21:26,2016-12-16 00:20:12,558,85,473,16,9,3,0,1,2,1,84,6,6,2,
C:\Users\chuan.wang\Desktop\ÐÂ°×1220.txt,bb[MXT1608S-V100C001B002s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-12-20 00:02:15,2016-12-20 09:16:14,118,8,110,4,3,0,0,0,1,0,8,1,1,0,
C:\Users\chuan.wang\Desktop\ÐÂºì1220.txt,bb[MXT1608S-V100C001B002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],123456776543213,2016-12-20 00:26:22,2016-12-20 09:26:29,59,6,53,6,2,3,0,0,1,0,6,1,1,0,
C:\Users\chuan.wang\Desktop\ÐÂºì1219.txt,bb[MXT1608S-V100C001B002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],123456776543213,2016-12-19 11:34:46,2016-12-20 00:25:21,155,24,131,13,9,0,0,0,4,0,26,5,4,2,
C:\Users\chuan.wang\Desktop\ÐÂ°×1219.txt,bb[MXT1608S-V100C001B002s] gnss[FW Ver:MXT535S-V300C001B002E5451] bt[none],123456712345673,2016-12-19 09:45:25,2016-12-20 00:01:15,239,22,217,6,1,0,0,0,5,0,17,5,5,1,
C:\Users\chuan.wang\Desktop\ÐÂºì1227.txt,bb[MXT1608S-V100C001B002E001s] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],123456776543213,2016-12-27 00:19:42,2016-12-20 16:14:42,679,22,657,18,17,0,0,0,0,1,23,3,3,2,"[29, 29, 29, 29, 29, 49, 29, 37, 29, 29, 29, 29, 31, 13, 17, 14, 29, 29, 29, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\ÐÂºì1226.txt,bb[MXT1608S-V100C001B002E001s] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],123456776543213,2016-12-26 09:37:16,2016-12-27 00:19:10,464,40,424,11,11,0,0,0,0,0,43,4,3,1,"[31, 29, 29, 29, 29, 29, 48, 11, 12, 12, 10, 18, 15, 15, 10, 15, 13, 10, 10, 15, 12, 10, 11, 10, 10, 11, 13, 13, 11, 13, 22, 33, 18, 17, 29, 21, 18, 20, 13, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\29_0101.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237229,2017-01-01 13:52:41,2017-01-01 20:09:58,413,111,302,39,18,19,0,0,1,1,104,3,3,2,"[29, 29, 29, 32, 89, 29, 89, 89, 29, 29, 89, 89, 89, 89, 29, 29, 29, 29, 29, 29, 29, 89, 70, 29, 89, 85, 71, 89, 89, 89, 89, 89, 89, 80, 89, 89, 89, 41, 21, 14, 13, 15, 13, 13, 14, 11, 14, 13, 11, 10, 10, 10, 15, 19, 11, 13, 10, 13, 12, 12, 10, 11, 11, 14, 38, 11, 89, 10, 16, 11, 18, 14, 24, 14, 11, 12, 17, 17, 19, 24, 17, 13, 15, 17, 14, 15, 20, 29, 18, 13, 15, 18, 12, 18, 15, 40, 10, 11, 17, 18, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\94_0101.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237294,2017-01-01 13:52:40,2017-01-01 23:53:24,547,74,473,3,3,0,0,0,0,0,66,3,2,1,"[29, 29, 14, 13, 18, 18, 15, 15, 12, 13, 14, 19, 13, 16, 17, 14, 20, 14, 13, 17, 22, 39, 16, 28, 27, 41, 18, 12, 10, 16, 13, 12, 10, 10, 10, 13, 12, 12, 10, 11, 10, 10, 9, 10, 10, 10, 13, 12, 17, 13, 13, 12, 10, 10, 10, 11, 12, 11, 10, 11, 10, 10, 11, 11, 15, 29]"
C:\Users\chuan.wang\Desktop\94_1230.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237294,2016-12-30 00:07:29,2016-12-31 00:20:08,750,49,701,6,5,0,0,0,1,0,45,1,1,2,"[54, 9, 29, 13, 12, 10, 11, 11, 11, 64, 13, 14, 12, 12, 12, 10, 12, 13, 10, 12, 12, 14, 13, 15, 13, 16, 11, 10, 12, 12, 12, 29, 17, 12, 15, 18, 20, 13, 29, 31, 35, 14, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\29_1230.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237229,2016-12-30 00:26:03,2016-12-31 00:06:14,1202,30,1172,11,8,1,0,0,2,0,32,6,5,1,"[29, 76, 31, 29, 30, 29, 29, 41, 18, 10, 53, 21, 48, 14, 14, 11, 12, 15, 10, 10, 89, 12, 12, 12, 13, 11, 11, 16, 17, 28, 29, 29]"
C:\Users\chuan.wang\Desktop\94_0106.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237294,2017-01-06 09:34:53,2017-01-07 00:21:16,442,219,223,232,232,0,0,0,0,0,298,23,5,1,"[30, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 23, 4, 12, 4, 5, 4, 29, 29, 4, 12, 15, 32, 4, 4, 4, 29, 18, 4, 4, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 20, 6, 5, 5, 4, 4, 4, 4, 15, 4, 4, 4, 4, 4, 4, 4, 4, 32, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 27, 4, 4, 4, 4, 5, 4, 5, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
C:\Users\chuan.wang\Desktop\29_0110.log,bb[MXT1608S-V100C001B003s] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237229,2017-01-10 07:36:19,2017-01-10 19:10:55,191,52,139,14,14,0,0,0,0,0,54,2,2,2,"[11, 11, 14, 11, 17, 12, 12, 13, 15, 14, 12, 13, 13, 20, 14, 12, 10, 15, 29, 60, 48, 14, 24, 17, 12, 17, 13, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 83, 24, 11, 11, 17, 13, 10, 10, 13, 11, 29, 29, 14, 17, 20, 11]"
C:\Users\chuan.wang\Desktop\94_0110.log,bb[MXT1608S-V100C001B002E002s] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237294,2017-01-10 07:36:28,2017-01-11 00:00:02,187,52,135,13,9,2,0,1,1,0,52,0,1,2,"[11, 10, 10, 13, 13, 12, 11, 10, 14, 15, 11, 11, 12, 13, 15, 14, 15, 13, 21, 19, 14, 52, 30, 21, 14, 14, 10, 12, 13, 19, 29, 29, 29, 29, 58, 29, 29, 47, 79, 73, 44, 10, 14, 10, 10, 16, 17, 29, 29, 29, 89, 89]"
C:\Users\chuan.wang\Desktop\29_0115.txt,bb[MXT1608S-V100C001B004] gnss[FW Ver:MXT1608S-V300C003B004E7297] bt[none],866888020237229,2017-01-15 10:47:11,2017-01-15 22:17:23,211,49,162,41,34,5,0,2,0,0,49,2,2,0,"[89, 29, 29, 29, 29, 89, 29, 29, 29, 89, 29, 29, 89, 41, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 145, 25, 29, 29, 39, 29, 89, 16, 20, 11, 26, 12, 10, 29]"
C:\Users\chuan.wang\Desktop\94_0115.txt,bb[MXT1608S-V100C001B004] gnss[FW Ver:MXT1608S-V300C001B003E6902] bt[none],866888020237294,2017-01-15 10:47:02,2017-01-15 20:23:45,171,49,122,33,28,3,0,2,0,0,47,1,1,0,"[89, 89, 42, 29, 29, 35, 29, 29, 29, 29, 89, 19, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 36, 20, 30, 13, 29, 29, 35, 29, 17, 20, 12, 19, 11, 11, 11, 29, 29]"
D:\log\srv_logs\29_1230.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237229,2016-12-30 00:26:03,2016-12-31 00:06:14,1202,30,1172,11,8,1,0,0,2,0,32,6,5,1,"[29, 76, 31, 29, 30, 29, 29, 41, 18, 10, 53, 21, 48, 14, 14, 11, 12, 15, 10, 10, 89, 12, 12, 12, 13, 11, 11, 16, 17, 28, 29, 29]"
D:\log\srv_logs\29_1230.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237229,2016-12-30 00:26:03,2016-12-31 00:06:14,1202,30,1172,11,8,1,0,0,2,0,32,6,5,1,"[29, 76, 31, 29, 30, 29, 29, 41, 18, 10, 53, 21, 48, 14, 14, 11, 12, 15, 10, 10, 89, 12, 12, 12, 13, 11, 11, 16, 17, 28, 29, 29]"
D:\log\srv_logs\29_1230.log,bb[MXT1608S-V100C001B002E002] gnss[FW Ver:MXT1608S-V300C003B004E7065] bt[none],866888020237229,2016-12-30 00:26:03,2016-12-31 00:06:14,1202,30,1172,11,8,1,0,0,2,0,32,6,5,1,"[29, 76, 31, 29, 30, 29, 29, 41, 18, 10, 53, 21, 48, 14, 14, 11, 12, 15, 10, 10, 89, 12, 12, 12, 13, 11, 11, 16, 17, 28, 29, 29]"
